id	place	value	longitude	latitude	show_on_main_map	show_on_voyage_map	region_id
2184	Massalege; Massaliege; Massaly; Magelage; Mazalagem	60852	46.4729000	-15.5302000	1	1	60
2185	Matitanana	60853	47.9168500	-22.4157400	1	1	60
2187	Morongany; Morongambo; Maringando	60855	46.3553400	-15.9058400	1	1	60
2188	Pointe Lar?e	60856	49.7806900	-16.8404200	1	1	60
2189	Sadian Bon Porto	60857	44.4236400	-19.6775000	1	1	60
2190	Saint Augustine's Bay; St. Augustin Bay	60858	43.7616800	-23.5527900	1	1	60
2191	Sainte Luce	60859	47.1959300	-24.7699900	1	1	60
2192	Tsiribihina	60860	44.4236400	-19.6775000	1	1	60
2193	Vohemar; Wohemar Bay	60861	50.0033600	-13.3702800	1	1	60
2194	Delagoa Bay	60862	32.7633000	-26.0828400	1	1	60
2195	Swahili coast	60863	39.4000000	-8.7500000	1	1	60
2196	Lindi	60864	39.7433000	-9.9782800	1	1	60
2197	Malimbe, Malemba, Malembane	60865	35.1138800	-21.8936100	1	1	60
2198	Manguira	60866	NULL	NULL	1	1	60
2199	Mikindani	60867	40.1119800	-10.2823200	1	1	60
2200	Mongale	60868	39.9825100	-10.1350900	1	1	60
2201	Comoro islands, port unspecified	60869	NULL	NULL	1	1	60
2202	Mohilla, Mwali	60870	43.7334000	-12.3377300	1	1	60
2203	Seychelles, port unspecified	60871	55.4803900	-4.6826600	1	1	60
2204	Horn of Africa	60872	49.3589800	9.8291500	1	1	60
2474	Marka Harbor, Merca	60873	44.7699000	1.7169000	1	1	60
2356	Tamatave, Toamasina	60874	49.4014900	-18.1330300	1	1	60
2365	Struys Bay, Struisbaai	60875	20.0463300	-34.7980200	1	1	60
2475	Kisimayo	60876	42.5467000	-0.3553800	1	1	60
2367	Durban	60877	31.0218400	-29.8586800	1	1	60
2368	Lamu, Pate	60878	40.9006400	-2.2695500	1	1	60
2369	Vatomandry	60879	48.9782400	-19.3308100	1	1	60
2370	F?n?rive, Fenoarivo	60880	48.9782400	-19.3308100	1	1	60
2371	Rodrigues	60881	63.4272100	-19.7245300	1	1	60
2374	Manambaho	60882	44.0127700	-17.6980200	1	1	60
2375	Maintirano	60883	44.0341900	-18.0524200	1	1	60
2376	Chiloane	60884	34.9286000	-20.6692000	1	1	60
2476	Dar es Salaam	60886	39.2947800	-6.8193400	1	1	60
2477	Brava, Barawa, Barawe	60887	44.0313700	1.1153600	1	1	60
2478	Malindi	60888	40.1186300	-3.2199500	1	1	60
2479	Pangani	60889	38.9759200	-5.4252600	1	1	60
2480	Pemba	60890	39.7978700	-5.2017500	1	1	60
2481	Ras al-Khyle, Ras El Kheyl	60891	NULL	NULL	1	1	60
2482	Ras Hafun	60892	51.3057900	10.4899500	1	1	60
2484	Bagamoyo	60894	38.9001800	-6.4453900	1	1	60
2485	Cape Guadafui	60895	51.2867100	11.8349000	1	1	60
2486	Natal	60896	31.0225100	-29.8582600	1	1	60
2206	East Africa, port unspecified	60898	39.4650200	-8.8106800	1	1	60
709	Southeast Africa and Indian Ocean islands, port unspecified	60899	39.5100000	-17.1400000	1	1	60
710	Princes Island and Elmina	60901	0.0000000	0.0000000	0	1	84
711	Angola (possibly New Calabar)	60902	0.0000000	0.0000000	0	1	84
712	Senegambia or Sierra Leone	60903	0.0000000	0.0000000	0	1	84
713	West of Cape Apolonia	60908	0.0000000	0.0000000	0	1	84
714	Angola to Ardra	60909	0.0000000	0.0000000	0	1	84
715	Windward + Ivory + Gold + Benin	60912	0.0000000	0.0000000	0	1	84
716	C.C. Castle and Windward	60913	0.0000000	0.0000000	0	1	84
717	Gold Coast + Bight of Benin + Bight of Biafra	60914	0.0000000	0.0000000	0	1	84
591	Bights	60915	5.9900000	4.2656500	0	1	84
749	Windward Coast (Nunez - Assini)	60916	0.0000000	0.0000000	0	0	84
750	Gold Coast, Fr. definition	60917	0.0000000	0.0000000	0	0	84
718	Causacoo (location undetermined)	60981	0.0000000	0.0000000	0	1	84
719	Cape St Martha (location undetermined)	60982	0.0000000	0.0000000	0	1	84
744	Casnasonis (location undetermined)	60983	0.0000000	0.0000000	0	0	84
745	Massa (location undetermined)	60984	0.0000000	0.0000000	0	0	84
746	Touau-Toro (location undetermined)	60985	0.0000000	0.0000000	0	0	84
747	Cape Logas (location undetermined)	60986	0.0000000	0.0000000	0	0	84
748	Africa, port unspecified	60999	9.3438970	0.0540330	1	1	84
2207	Middle East, port unspecified	70199	53.1078200	16.6514000	1	1	108
2208	Aden	70201	45.0175900	12.7906300	1	1	109
2209	Assab	70202	42.7362800	13.0136300	1	1	109
2210	Berbera	70203	45.0139900	10.4347900	1	1	109
2211	Hodeidah	70204	42.9700300	14.7883500	1	1	109
2212	Jeddah	70205	39.1610800	21.5291500	1	1	109
2213	Massawa	70206	39.4531000	15.6080300	1	1	109
2214	Port Sudan	70207	37.1901600	19.5903400	1	1	109
2215	Suakin	70208	37.3292800	19.1040300	1	1	109
2487	Mukalla, Mukullah	70209	49.1227100	14.5511600	1	1	109
2488	Mocha, Mokha, Mukha	70210	43.2501500	13.3208400	1	1	109
2497	Suez	70211	32.5478600	29.9689400	1	1	109
2483	Socotra	70212	53.8277700	12.4708000	1	1	109
2216	Red Sea and Gulf of Aden, port unspecified	70299	45.0175900	12.7906300	1	1	109
2217	Abu Dhabi	70401	54.3773400	24.4538800	1	1	110
2218	Bahrain	70402	50.5577000	26.0667000	1	1	110
2219	Bandar Abbas	70403	56.2883600	27.1962500	1	1	110
2220	Bander Jask	70404	57.7856600	25.6577000	1	1	110
2221	Bander Kangan	70405	52.0628900	27.8461400	1	1	110
2222	Bander Lingah	70406	54.8935300	26.5671500	1	1	110
2223	Bander Rig	70407	50.6307800	29.4868700	1	1	110
2224	Basrah	70408	47.7737800	30.5259900	1	1	110
2225	Chah Bahar, Chabahar Bay	70409	60.5257100	25.3627500	1	1	110
2226	Damman	70410	50.0887900	26.4206800	1	1	110
2227	Doha	70411	51.5310300	25.2854400	1	1	110
2228	Dubai	70412	55.2707800	25.2048400	1	1	110
2229	Guwadar	70413	62.3249800	25.1313200	1	1	110
2230	Jubayl	70414	49.5687400	26.9597700	1	1	110
2231	Kuwait	70415	47.4817600	29.3116600	1	1	110
2232	Manamah	70416	50.5875900	26.2235300	1	1	110
2233	Muharraq	70417	50.6082500	26.2534900	1	1	110
2234	Muscat	70418	58.3828700	23.5880300	1	1	110
2235	Ras al-Hadd	70419	59.7920000	22.5251900	1	1	110
2236	Ras al-Khaymah	70420	55.9761900	25.8006900	1	1	110
2237	Suhar	70421	56.7133200	24.3500600	1	1	110
2238	Sur	70422	72.8310600	21.1702400	1	1	110
2239	Al Zubara, Zubarah	70423	51.0298800	25.9750700	1	1	110
2377	Hormoz, Hormuz, Hurmuz	70424	56.4514600	27.0923900	1	1	110
2379	Qalhat	70425	59.3713800	22.7002800	1	1	110
2380	Masirah	70426	58.9351300	20.5808800	1	1	110
2381	Tiwi	70427	59.2527900	22.8310400	1	1	110
2389	Gamron	70428	56.2883600	27.1962500	1	1	110
2489	Batina	70429	56.7133200	24.3500600	1	1	110
2490	Mirbat	70430	54.7025800	16.9936800	1	1	110
2491	Ras Madrakah, Ras al-Madraka	70431	57.7892200	18.9800800	1	1	110
2492	Salalah	70432	54.1110500	17.0230700	1	1	110
2493	Bandar-e Kong	70433	54.9295800	26.5978000	1	1	110
2494	Karachi	70434	67.0013800	24.8806800	1	1	110
2495	Sharjah	70435	55.4233500	25.3657700	1	1	110
2240	Persian Gulf and Gulf of Oman, port unspecified	70499	47.7737800	30.5259900	1	1	110
2241	Northwestern India, port unspecified	80202	69.9390600	21.2819200	1	1	111
2242	Bombay	80203	72.8776500	19.0759800	1	1	111
2243	Cambay	80204	72.6189800	22.3180800	1	1	111
2244	Daman	80205	72.8327900	20.3973700	1	1	111
2245	Diu	80206	70.9249500	20.7215800	1	1	111
755	Goa	80207	73.8293900	15.5009500	1	1	111
2246	Surat	80208	72.8310600	21.1702400	1	1	111
2247	Malabar Coast, port unspecified	80209	73.8293900	15.5009500	1	1	111
2248	Anjengo	80210	76.7581700	8.6734300	1	1	111
2249	Calicut	80211	75.7804100	11.2587500	1	1	111
2250	Cochin, Kochi	80212	76.2673000	9.9312300	1	1	111
2251	Tellicherry	80213	75.4890300	11.7491400	1	1	111
2252	Arakan	80214	93.5812600	20.1040800	1	1	111
2253	Angarcale	80215	90.3638200	22.4873900	1	1	111
2254	Dianga	80216	NULL	NULL	1	1	111
595	Bengal	80217	87.9994500	21.6457000	1	1	111
756	Calcutta	80218	88.3628700	22.5743500	1	1	111
2255	Chandernagore	80219	88.3674300	22.8671100	1	1	111
2256	Chittagong	80220	91.8348600	22.3752000	1	1	111
2257	Kedgeree/Kagery	80221	87.8367200	21.6807300	1	1	111
2258	Coromandel Coast, port unspecified	80222	80.2513700	12.9878400	1	1	111
2259	Bimilipatam	80223	83.4524800	17.8888600	1	1	111
2260	Coringa	80224	82.2997900	16.8248300	1	1	111
2261	Cuddalore	80225	79.7713600	11.7480400	1	1	111
2262	Devanampatnam	80226	79.7834400	11.7466500	1	1	111
2263	Ganjam	80227	85.0523300	19.3871200	1	1	111
2264	Jaggernatpooram	80228	NULL	NULL	1	1	111
2265	Karaikal	80229	79.8380000	10.9254300	1	1	111
2266	Madras/Fort St. George	80230	80.2864800	13.0813200	1	1	111
2267	Madurai	80231	NULL	NULL	1	1	111
2268	Masulipatam	80232	81.1302700	16.1808900	1	1	111
2269	Nagapatam	80233	79.8448500	10.7672300	1	1	111
2270	Pondich?ry	80234	79.8083100	11.9415900	1	1	111
2271	Porto Novo	80235	79.7568100	11.5084400	1	1	111
2272	Pulicat	80236	80.3185200	13.4177300	1	1	111
2273	Tegnapatam/Fort St. David	80237	79.7800600	11.7386500	1	1	111
2274	Tranquebar	80238	79.8547500	11.0286000	1	1	111
2275	Vizagapatam	80239	83.2184800	17.6868100	1	1	111
2276	Wattara	80240	NULL	NULL	1	1	111
2277	Yanam	80241	82.2153000	16.7343800	1	1	111
2278	Ceylon/Sri Lanka	80242	80.7717900	7.8730500	1	1	111
2279	Colombo	80243	79.8612400	6.9270700	1	1	111
2280	Galle	80244	79.8450800	6.9285700	1	1	111
2281	Trincomalee	80245	81.2152100	8.5873600	1	1	111
2372	Tamil Nadu	80246	78.6568900	11.1271200	1	1	111
2378	Chaul	80247	72.9431000	18.5655900	1	1	111
2383	Baliapal	80248	87.2829700	21.6543900	1	1	111
2384	Orissa/Odisha	80249	86.9007800	21.8913800	1	1	111
2386	Dacca/Dhaka	80250	90.4152300	23.8040900	1	1	111
2387	Jaffna	80251	80.0255400	9.6614900	1	1	111
2390	Tuticorin/Thoothukudi	80252	78.1348300	8.7641600	1	1	111
2496	Murud	80253	72.9600000	18.3300000	1	1	111
845	South Asia, port unspecified	80299	77.5338300	8.0887600	0	0	111
2395	Alitta	80401	NULL	NULL	1	1	107
2282	Alor	80402	124.7298700	-8.2754000	1	1	107
2283	Bali	80403	115.1889100	-8.4095100	1	1	107
2284	Batak	80404	115.1895400	-8.8244900	1	1	107
2285	Borneo; Kalimantan	80405	116.1132300	6.0862200	1	1	107
2286	Banjarmasin	80406	114.5901800	-3.3168600	1	1	107
2287	Burma/Pegu/Myanmar	80407	95.9559700	21.9162200	1	1	107
2288	Cambodia	80408	103.7163900	11.0814100	1	1	107
2289	Ende	80409	121.7195400	-8.6762900	1	1	107
2290	Flores	80410	121.0793700	-8.6573800	1	1	107
2291	Java, port unspecified	80411	110.7122400	-7.6145200	1	1	107
2292	Bantam; Banten	80412	106.0640100	-6.4058100	1	1	107
2293	Batavia	80413	106.8229100	-6.1944400	1	1	107
2294	Lombok	80414	116.3249400	-8.6509700	1	1	107
2295	Malay Peninsula; Malaya	80415	99.5450900	8.7158300	1	1	107
2296	Kedah; Quedah	80416	100.5296100	6.0498600	1	1	107
2297	Malacca	80417	102.2500800	2.1895900	1	1	107
2298	Penang	80418	100.4846200	5.2632300	1	1	107
2299	Singapore	80419	103.8198300	1.3520800	1	1	107
2300	Manado	80420	124.8420700	1.4748300	1	1	107
2301	Manggarai	80421	106.8490600	-6.1444400	1	1	107
2302	Mentawai Islands, port unspecified	80422	99.3911200	-1.9668900	1	1	107
2303	Moluccas; Malukus	80423	130.1452700	-3.2384600	1	1	107
2304	Amboina; Ambon	80424	128.1054400	-3.6255300	1	1	107
2305	Banda Islands	80425	127.4615700	-3.4845200	1	1	107
2336	Laguna	80426	121.0793041	13.9314682	1	1	107
2306	Nias	80427	97.5247200	1.1255200	1	1	107
2307	Papua	80428	138.0803500	-4.2699200	1	1	107
2110	Philippines, port unspecified	80429	121.7740170	12.8797210	1	1	107
2308	Bohol	80430	124.1435400	9.8499900	1	1	107
2309	Cebu	80431	123.8854300	10.3156900	1	1	107
2310	Leyte	80432	124.4641800	11.3496500	1	1	107
2311	Manila	80433	121.0222500	14.6090500	1	1	107
2312	Mindanao	80434	124.6510800	7.7306700	1	1	107
2313	Negros	80435	122.8986800	9.7150600	1	1	107
2314	Panay	80436	122.5372700	11.3209000	1	1	107
2315	Riau	80437	101.7068200	0.2933400	1	1	107
2316	Samar	80438	125.1799000	11.8513200	1	1	107
2317	Sulawesi	80439	120.5279000	-1.8479000	1	1	107
2318	Makassar	80440	119.4359000	-5.1615500	1	1	107
2319	Sulu Archipelago, port unspecified	80441	120.9984800	6.0258800	1	1	107
2320	Jolo	80442	121.1252100	5.9691800	1	1	107
2321	Sumatra	80443	101.3431000	-0.5897200	1	1	107
2322	Acheh; Banda Aceh	80444	95.3207000	5.5483700	1	1	107
2323	Bencoolen; Benkulu; Bengkulu	80445	102.2607600	-3.7928400	1	1	107
2324	Pryaman	80446	100.1224900	-0.6260300	1	1	107
2325	Sumbawa	80447	118.1171000	-8.7380700	1	1	107
2326	Tawi-Tawi	80448	119.9509200	5.1338100	1	1	107
2327	Ternate	80449	127.3695100	0.7710300	1	1	107
2328	Siam (Thailand), port unspecified	80450	101.0977200	13.9106300	1	1	107
2329	Timor	80451	124.3310300	-9.8627900	1	1	107
2330	Vietnam, port unspecified	80452	107.9747600	10.7453200	1	1	107
2373	Pandang	80453	119.4484000	-5.1628700	1	1	107
2382	Sunda	80454	105.8858300	-5.9205500	1	1	107
2385	Aru	80455	134.4906400	-6.1405000	1	1	107
2388	Priangan/Parahyangan	80456	107.4795100	-7.2638000	1	1	107
2391	Gowa	80457	119.8372800	-5.4613000	1	1	107
2392	Cirebon (Java)	80458	108.5523100	-6.7320200	1	1	107
2396	Banda Neira, Ambon Neira	80459	129.9024300	-4.5253900	1	1	107
2397	Bangka Strait	80460	125.0811100	1.7607400	1	1	107
2398	Bantaeng	80461	119.9529900	-5.5460100	1	1	107
2400	Bone	80462	120.3769000	-4.7509200	1	1	107
2401	Boulo	80463	NULL	NULL	1	1	107
2402	Bulubuluk	80464	120.0952000	-5.0059700	1	1	107
2403	Buton	80465	122.9045500	-5.3398200	1	1	107
2405	Carony	80466	NULL	NULL	1	1	107
2409	Cilimber	80467	NULL	NULL	1	1	107
2412	Dompu	80468	118.4470000	-8.5262400	1	1	107
2413	Fort Concordia	80469	123.5744200	-10.1626700	1	1	107
2414	Fort Zeelandia	80470	NULL	NULL	1	1	107
2415	Gorom, Gorong	80471	131.4116500	-4.0106800	1	1	107
2416	Gresik	80472	112.6536000	-7.1661800	1	1	107
2417	Indragiri	80473	103.0712400	-0.2465600	1	1	107
2418	Indtrapura (Vietnam)	80474	NULL	NULL	1	1	107
2419	Jambi	80475	103.6003800	-1.5924200	1	1	107
2420	Jepara	80476	110.7671900	-6.5635800	1	1	107
2421	Johore, Tanjung	80477	101.8652200	2.6675600	1	1	107
2424	Keffing	80478	130.8628600	-3.8626100	1	1	107
2425	Kiser	80479	NULL	NULL	1	1	107
2426	Kupang (Timor)	80480	123.6068200	-10.1768100	1	1	107
2427	Lampung Puti	80481	NULL	NULL	1	1	107
2428	Lifao, Lifuo (Morotai)	80482	128.6186600	2.2276100	1	1	107
2429	Luhu	80483	127.9727000	-3.3807600	1	1	107
2430	Madura, Sumenep	80484	113.4042700	7.0445600	1	1	107
2431	Makian	80485	127.3970100	0.3383200	1	1	107
2432	Mana	80486	127.3411000	0.8053100	1	1	107
2434	Naning, Naningh	80487	114.3291200	-2.7366200	1	1	107
2436	Pedu	80488	NULL	NULL	1	1	107
2437	Pemalang	80489	109.3797700	-6.8894100	1	1	107
2438	Pontang	80490	106.2399900	-5.9973100	1	1	107
2439	Pulo Kisar	80491	127.1828900	-8.0610800	1	1	107
2440	Pulo Merak Besar	80492	105.9898500	-5.9328200	1	1	107
2441	Rembang	80493	111.3405500	-6.7048100	1	1	107
2442	Rote	80494	123.1234600	-10.7462500	1	1	107
2443	Salawati	80495	130.8677500	-1.0883900	1	1	107
2445	Sawu	80496	121.8785600	-10.5378700	1	1	107
2446	Selayar	80497	120.7057500	-6.8258400	1	1	107
2447	Semarang	80498	110.4078300	-6.9720600	1	1	107
2331	Southeast Asia, port unspecified	80499	113.8909400	0.2034000	1	1	107
2399	Bekasi River (Java)	80501	106.8233900	-6.1190900	1	1	107
2404	Cacappar	80502	NULL	NULL	1	1	107
2406	Cenrana	80503	120.3848700	-4.3221300	1	1	107
2407	Central Java	80504	110.0854000	-7.3345800	1	1	107
2408	Ci Tarum	80505	107.2876500	-6.2672900	1	1	107
2410	Demak	80506	110.6383200	-6.8964400	1	1	107
2411	Demong	80507	NULL	NULL	1	1	107
2422	Karawang	80508	107.4474300	-6.1486600	1	1	107
2423	Kartosuro	80509	110.7427800	-7.5562600	1	1	107
2433	Maronda	80510	NULL	NULL	1	1	107
2435	Panarukan (East Java)	80511	113.9650600	-7.6756900	1	1	107
2444	Sampang	80512	113.2405600	-7.1872300	1	1	107
2455	Sumanep (East Java)	80513	113.8575800	-6.9895100	1	1	107
2457	Surapatty, Sourapaty	80514	NULL	NULL	1	1	107
2458	Tanara (West Java)	80515	106.3841100	-6.0277700	1	1	107
2459	Tangerangh	80516	106.6479700	-6.1787300	1	1	107
2463	Tirtayasa, Turtiassa	80517	106.3121500	-5.9795000	1	1	107
2466	West Java	80518	107.7137200	-6.9751000	1	1	107
2448	Seram (Ramahkay)	80530	105.8069900	-5.7453300	1	1	107
2449	Seram Sea	80531	130.5017500	-2.4518400	1	1	107
2450	Sillibar	80532	NULL	NULL	1	1	107
2451	Sillida	80533	NULL	NULL	1	1	107
2452	Solor	80534	NULL	NULL	1	1	107
2453	Sombar	80535	NULL	NULL	1	1	107
2454	South Celebes	80536	120.0050300	-4.2963100	1	1	107
2456	Surabaya	80537	112.7530700	-7.2605300	1	1	107
2460	Telukbetong/Telok Buton [Bandar Lampang, Sumatra]	80538	105.2593000	-5.4468300	1	1	107
2461	Tidore	80539	127.4130700	0.6899500	1	1	107
2462	Tie (Tongean Islands)	80540	122.0159900	-0.3678900	1	1	107
2464	Ukur	80541	NULL	NULL	1	1	107
2465	Wangan Islands	80542	NULL	NULL	1	1	107
2467	Wetar (Malukus)	80543	126.3419300	-7.7987400	1	1	107
2468	Woor en Wirkay	80544	NULL	NULL	1	1	107
2469	Wuna	80545	122.5212300	-4.8248200	1	1	107
2470	Palembang	80546	104.7754300	-2.9760700	1	1	107
2471	Onin, West Papua	80547	133.1747100	-1.3361100	1	1	107
2332	China, port unspecified	80602	120.6330400	33.1282200	1	1	87
2113	Macau	80603	113.5628537	22.1383655	1	1	87
2333	Japan, port unspecified	80604	138.8529200	34.7193000	1	1	87
2334	Nagasaki	80605	129.8778800	32.7503300	1	1	87
2335	Korea, port unspecified	80606	128.3426100	38.6126900	1	1	87
2394	Hainan	80607	109.6820300	19.1555000	1	1	87
2472	Taiwan	80608	120.9605100	23.6978100	1	1	87
2170	East Asia, port unspecified	80699	120.4939300	120.4939300	1	1	87
2498	Asia, port unspecified	80999	120.4939300	27.3676900	1	1	85
964	Guecka, location undetermined	90201	0.0001235	0.0001235	0	1	62
965	Rocus, location undetermined	90202	0.0001235	0.0001235	0	0	62
966	Kalas, location undetermined	90203	0.0001235	0.0001235	0	0	62
967	Imfors Bay, location undetermined	90204	0.0001235	0.0001235	0	0	62
968	Marrader (Morada?), location undetermined	90205	0.0001235	0.0001235	0	0	62
751	Americas, port unspecified	90299	0.0000000	0.0000000	0	0	62
835	Spanish American Mainland, port unspecified	90401	0.0001235	0.0001235	1	1	37
753	Spanish Americas, port unspecified	90499	-75.4794260	10.3910490	0	0	37
594	Kingston, Savannah, Maryland	90501	0.0000000	0.0000000	0	0	38
754	British Americas, port unspecified	90599	0.0000000	0.0000000	0	0	38
752	Asia e Africa, port unspecified	90601	0.0000000	0.0000000	0	0	86
597	British plantations	90703	0.0000000	0.0000000	0	0	88
598	Non-British	90704	0.0000000	0.0000000	0	0	88
599	Captured by WIC	90705	0.0000000	0.0000000	0	0	88
600	Captured interloper	90706	0.0000000	0.0000000	0	0	88
601	Prize (unknown place)	90707	0.0000000	0.0000000	0	0	88
602	Prize (taken from Dutch)	90708	0.0000000	0.0000000	0	0	88
603	Prize (taken from French)	90709	0.0000000	0.0000000	0	0	88
604	Prize (taken from Spanish)	90710	0.0000000	0.0000000	0	0	88
605	Sold at sea to another vessel	90711	0.0000000	0.0000000	0	0	88
606	Wreck	90712	0.0000000	0.0000000	0	0	88
918	Slaves rescued at sea from a shipwreck	90713	0.0001235	0.0001235	1	1	88
919	Prize (taken from Portuguese)	90714	0.0001235	0.0001235	1	1	88
920	Prize (taken from USA)	90715	0.0001235	0.0001235	1	1	88
872	Taken at sea from pirates	90716	0.0001235	0.0001235	1	1	88
969	Seized at sea by Spanish officials	90717	0.0001235	0.0001235	0	0	88
977	Iberian World, port unspecified	90718	NULL	NULL	0	0	88
2114	At sea	90719	0.0000000	0.0000000	1	1	88
873	Other, non Geographical	90799	0.0001235	0.0001235	1	1	88
785	???	99801	0.0000000	0.0000000	0	0	89
1787	Douglas, Isle of Man	104701	-4.4811396	54.1540172	1	1	63
1797	Widnes	104702	-2.7676978	53.3937006	1	1	63
1798	Cumbria	104703	-2.9415303	54.6903585	1	1	63
1799	Cuerden	104704	-2.6646974	53.7114163	1	1	63
1800	Eccleston	104705	-2.7266385	53.6467389	1	1	63
1801	Davenham	104706	-2.5111780	53.2356570	1	1	63
1802	Darnall, Sheffield	104707	-1.4107132	53.3853326	1	1	63
1803	Thornton	104708	-3.0027085	53.8700287	1	1	63
1804	St Anne's Hill, Liverpool	104709	-2.9538360	53.4034189	1	1	63
1806	Linacre nr Bootle	104710	-3.0223044	53.4657413	1	1	63
1807	Great Bolton	104711	-2.5704370	53.6926740	1	1	63
1808	Thingwell, Cheshire	104712	-3.0882486	53.3543611	1	1	63
1626	Northwich	104801	-2.5181321	53.2586803	1	1	63
1627	Ormskirk	104802	-2.8846653	53.5693361	1	1	63
1628	Oulton	104803	-1.4504250	53.7500880	1	1	63
1629	Overthwaite, Beetham	104804	-2.7696460	54.2050105	1	1	63
1630	Pembrokeshire, UK	104805	-4.9184137	51.6762352	1	1	63
1631	Pilling	104806	-2.8910321	53.9193320	1	1	63
1632	Plymtree	104807	-3.3472650	50.8199300	1	1	63
1633	Chesterfield	104808	-1.4304399	53.2354650	1	1	63
1635	Rainford	104811	-2.7883808	53.5023923	1	1	63
1636	Ramsey, I of Man	104812	-4.3917740	54.3236507	1	1	63
1637	Ribby	104813	-2.9061797	53.7780349	1	1	63
1638	Richmond	104814	-2.9864156	53.4101690	1	1	63
1640	Roosebeck	104816	-3.1376540	54.0996560	1	1	63
1641	Denbighshire	104817	-3.3160524	53.0951309	1	1	63
1642	Schools Hill, Cheadle	104818	-2.2160139	53.3833960	1	1	63
1643	Shropshire	104819	-2.7417849	52.7063657	1	1	63
1534	Everton	104820	-2.9685452	53.4210881	1	1	63
1646	Old Snydale	104821	-1.3904169	53.6867100	1	1	63
1647	Solihull	104822	-1.7776100	52.4118110	1	1	63
1648	Saint Bees	104823	-3.5895867	54.4905516	1	1	63
1649	St Chads, Poulton-le-Fylde	104824	-2.9957727	53.8417400	1	1	63
1650	Saint Asaph	104825	-3.4418762	53.2577125	1	1	63
1651	Stalmine	104826	-2.9534140	53.9008920	1	1	63
1652	Stoke Damerel Village, Plymouth	104827	-4.1662428	50.3807552	1	1	63
1653	Bowness-on-Windermere	104828	-2.9356790	54.3391402	1	1	63
1654	Stratford-upon-Avon	104829	-1.7082980	52.1917300	1	1	63
1656	Kirkby Lonsdale	104831	-2.6017100	54.2049190	1	1	63
1657	Surrey	104832	-0.5599501	51.3147593	1	1	63
1658	Tarvin	104834	-2.7619870	53.1964990	1	1	63
1659	Thornton in Lonsdale	104835	-2.4825270	54.1562690	1	1	63
1660	Thorp Arch	104836	-1.3364730	53.9076380	1	1	63
1661	Toxteth	104837	-2.9448845	53.3935213	1	1	63
1662	Ulverston	104838	-3.0926700	54.1951380	1	1	63
1663	Ellel, Lancashire	104839	-2.7846261	54.0019031	1	1	63
1665	Wavertree	104842	-2.9269300	53.3988299	1	1	63
1666	Weobley	104843	-2.8724958	52.1589421	1	1	63
1667	West Auckland	104844	-1.7247490	54.6312430	1	1	63
1668	West Derby, Liverpool	104845	-2.9099810	53.4310820	1	1	63
1535	Westbury-on Trym	104846	-2.6198940	51.4923829	1	1	63
1670	Westminster	104847	-0.1356583	51.4974948	1	1	63
1671	Whicham, Cumberland	104848	-3.3273930	54.2323330	1	1	63
1672	Whiston	104849	-2.7917380	53.4180710	1	1	63
1673	Witton, Cheshire	104851	1.4532757	52.8277500	1	1	63
1674	Wivenhoe	104852	0.9652740	51.8579970	1	1	63
1675	Woodford	104853	0.0325025	51.6041751	1	1	63
1676	Woolton	104854	-2.8651390	53.3752160	1	1	63
1677	York	104855	-1.0739108	53.9614205	1	1	63
1678	Yorkshire	104856	-1.0792403	53.9590858	1	1	63
2357	Rose Hill	104857	-2.9797887	53.4147452	1	1	63
2358	Storrs Hall	104858	-2.9355782	54.3393385	1	1	63
2359	Little Woolton	104859	NULL	NULL	1	1	63
2360	Leck	104860	-2.5522936	54.1935656	1	1	63
2361	Walton Priory	104861	-2.1504464	52.9097390	1	1	63
2362	West of Bootle	104862	-3.0225603	53.4528257	1	1	63
1684	Moreton	104901	-3.0983571	53.4046819	1	1	63
1685	Mount Vernon	104903	-2.9634617	53.4098898	1	1	63
1686	Mylor Churchtown	104904	-5.0580710	50.1771180	1	1	63
1687	Nantwich	104905	-2.5241020	53.0671850	1	1	63
1688	Derbyshire	104906	-1.4488220	53.1187550	1	1	63
1689	Newport	104907	-2.9889178	51.5814776	1	1	63
1690	Norfolk, UK	104908	1.0174392	52.6809590	1	1	63
1691	Northumberland, UK	104909	-2.0784138	55.2082542	1	1	63
1693	Greatacre	104911	-2.8663959	53.3851091	1	1	63
1694	Caton	104912	-2.7226124	54.0757701	1	1	63
1695	Pentre Llanrhaeadr Hall	104913	-3.3694384	53.1604928	1	1	63
1696	Lymm	104914	-2.4800440	53.3817240	1	1	63
1697	Manchester	104915	-2.2426305	53.4807593	1	1	63
1698	Heaton Norris	104916	-2.1685951	53.4175423	1	1	63
1699	Millom	104917	-3.2718854	54.2106147	1	1	63
1700	Milnthorpe	104918	-2.7731610	54.2268670	1	1	63
1701	Minehead	104919	-3.4811520	51.2042800	1	1	63
1703	Kirkham	104921	-2.8717650	53.7821640	1	1	63
1704	Knowsley	104922	-2.8529070	53.4545940	1	1	63
1705	Warbrick, Liverpool	104923	-2.9647282	53.4566472	1	1	63
1706	Tunstall	104924	-2.2012510	53.0604408	1	1	63
1707	Leyland	104925	-2.6954780	53.6979310	1	1	63
1708	Liscard	104926	-3.0475232	53.4206759	1	1	63
1709	Lisson Grove	104927	-0.1683147	51.5247788	1	1	63
1710	Litherland	104928	-2.9963154	53.4720649	1	1	63
1711	Little Colan	104929	-4.9982939	50.4135252	1	1	63
