13856|Ingersoll|Ingersoll, Thomas N.,"The Slave Trade and the Ethnic Diversity of Louisiana's Slave Community," <i>Louisiana History</i>, 36 (1996) 2: 133-161.|3
13857|Jackson|Jackson, Roland (ed.), <i>Journal of a Voyage to Bonny River on the West Coast of Africa</i> (Letchworth, 1934).|3
13858|Jameson|Jameson, J. Franklin (ed.), <i>Privateering and Piracy in the Colonial Period: Illustrative Documents</i> (New York, 1970).|3
13859|Japikse|Japikse, N. (ed.), <i>Resolutien der Staten-Generaal van 1576 tot 1609</i> ('s-Gravenhage, 1926).|3
13860|Jeffery|Jeffery, Reginald W. (ed.), <i>Dyott's Diary, 1781-1845. A Selection from the Journal of William Dyott</i>, 2 vols. (London,1907).      |3
13861|VeraJohnson|Johnson, Vera M.,"Sidelights on the Liverpool Slave Trade, 1789-1807," <i>Mariner's Mirror</i>, 38 (1952): 276-93. |3
13862|Jones,Conneau|Jones, Adam,"Theophilus Conneau at Galinhas and New Sestos, 1836-1841: A Comparison of the Sources," <i>History in Africa,</i> 8 (1981): 89-106.     |3
13863|Jones|Jones, Adam, <i>Brandenburg</i><i> Sources for West African History, 1680-1700</i> (Stuttgart, 1985).|3
13864|Jordaan|Jordaan, Han,"The Curaçao Slave Market: From Asiento Trade to Free Trade, 1700-1730," in Johannes Postma and Victor Enthoven (eds.), <i>Riches from Atlantic Commerce: Dutch Transatlantic Trade and Shipping, 1585-1817</i> (Leiden, 2003).|3
13865|Justesen|Justesen, Ole, <i>Danish Sources for the History of Ghana, 1657-1754</i>, 2 vols. (Copenhagen, 2005).|3
13866|Kellenbenz,1960|Kellenbenz, Hermann,"Phasen des Hanseatisch-Nordeurppäischen Südamerikahandels," <i>Hansische Geschichtsblätter</i>, 78 (1960): 87-120.        |3
13867|Kellenbenz|Kellenbenz, Hermann,"Die Brandenburger auf St. Thomas," <i>Jahrbuch für Geschichte von Staat, Wirtschaft und Gesellschaft Lateinamerikas</i>, 2 (1965): 196-217.     |3
13868|Kelsey|Kelsey, Harry, <i>Sir John Hawkins; Queen Elizabeth's Slave Trader</i> (New Haven, 2003).|3
13869|Kernkamp|Kernkamp, J.H., <i>Johan van der Veken en zijn tijd</i> ('s-Gravenhage, 1952).    |3
13870|Kirby,1989|Kirby, Brian S."The Loss and Recovery of the Schooner <i>Amity</i>: An Episode in Salem Maritime History," <i>New England</i><i> Quarterly</i>, 62 (1989), 553-60.|3
13871|Klein,1975|Klein, Herbert S.,"North American Competition and the Characteristics of the African Slave Trade to Cuba, 1790 to 1794," <i>William and Mary Quarterly</i>, 28 (1975): 82-102.|3
13872|Klein,1978|Klein, Herbert S., <i>The Middle Passage: Comparative Studies in the Atlantic Slave Trade</i> (Princeton, 1978).|3
13873|Klooster|Klooster, Wim,"Slavenvaart op Spaanse Kusten: Der Nederlandse Slavenhandel met Spaans Amerika, 1648-1701," <i>Tijdschrift voor Zeegeschiedenis</i>, 16 (1997): 132-35.|3
13874|Klooster,2003|Klooster, Wim,"Curacao and the Caribbean Transit Trade," in Johannes Postma and Victor Enthoven (eds.), <i>Riches from Atlantic Commerce: Dutch Transatlantic Trade and Shipping, 1585-1817</i> (Leiden, 2003), pp. 203-18.            |3
13875|Knutsford|Knutsford, Viscountess (ed.), <i>Life and Letters of Zachary Macaulay</i> (London, 1900).|3
13876|Kup|Kup, Alexander (ed.), <i>Adam Afzelius. </i><i>Sierra Leone Journal</i> (Uppsala, 1967).|3
13877|Lambert|Lambert, Sheila (ed.), <i>House of Commons Sessional Papers of the Eighteenth Century</i>, 145 vols. (Wilmington, DE, 1975).|3
13878|Landers|Landers, Jane, <i>Black society in Spanish Florida</i> (Urbana, 1999)|3
13879|MémoiresCapitaineLandolphe|Landolphe, Jean François, <i>Mémoires du capitaine Landolphe contenant l'histoire de ses voyages pendant trente-six ans, aux cotes d'Afrique et aux deux Amériques; rédigés sur son ms. par J.S. Quesné</i>, 2 vols. (Paris, 1823).|3
13880|LawMagazine|<i>Law Magazine</i>, 25 (1845): 251-63.     |3
13881|Law,1990|Law, Robin (ed.), <i>Correspondence from the Royal African Company's Factories at Offra and Whydah on the Slave Coast of West Africa in the Public Record Office, London, 1778-93</i> (Edinburgh, 1990).|3
13882|Law,1997|Law, Robin, <i>The Kingdom of Allada</i> (Leiden, 1997).|3
13883|Law,SourceMaterial|Law, Robin, 'The Royal African Company of England in West Africa, 1681-99', in Robin Law (ed.), <i>Source Material for Studying the Slave Trade and the African Diaspora </i>(Centre of Commonwealth Studies, University of Stirling, 1997, Occasional Paper no.5), 8-24.|3
13884|Law,EWA|<p>Law, Robin, <em>The English in West Africa, 1691-1699: </em><em>The Local Correspondence of the Royal African Company of England</em> (Oxford, 2007).</p>|3
13885|Leglaunec|Leglaunec, Jean-Pierre,"A Directory of Ships with Slave Cargoes, Louisiana, 1772-1808," <i>Louisiana</i><i> History</i>, 46 (2005): 211-230.|3
13886|Leibbrandt|Leibbrandt, Hendrik Carel Vos (ed.), <i>Precis of the Archives of the Cape of Good Hope</i>, 16 vols. (Cape Town, 1896-1906).       |3
13887|GeorgiaHistQuart,36|"Letters to the Georgia Colonial Agent," <i>Georgia</i><i> Historical Quarterly</i>, 36 (1952) 3: 250-286.|3
13888|Leuftink|Leuftink, Arnold E., <i>Harde Leermeesters. Zeelieden en hun dokters in de 18<sup>de</sup> eeuw</i> (Zutphen, 1991).|3
13889|Lewis,1969|Lewis, Michael, <i>The Hawkins Dynasty: Three Generations of a Tudor Family</i> (London, 1969).          |3
13890|LISANTI|Lisanti, Luis, <i>Negocios coloniais; uma correspondencia comercial do seculo XVIII</i> [de Francisco Pinheiro] (Brasília, 1973).         |3
13891|Lloyd,1949|Lloyd, Christopher, <i>The Navy and the Slave Trade: The Suppression of the African Slave Trade in the Nineteenth Century</i> (London, 1949).|3
13892|LR|<i>Lloyd's Register of Shipping</i>, 1764, 1768, 1776, 1778-84, 1786-1787, 1789-1808 (all published in London).|3
13893|Lopes,Escravatura|Lopes, Edmundo Correia, <i>A escravatura</i> (Lisboa, 1944).|3
13894|Ly|Ly, Abdoulaye, <i>La Compagnie du Sénégal</i> (Paris, 1958).|3
13895|Ly,1964|Ly, Abdoulaye, <i>Un Navire de Commerce sur la Côte Sénégambienne en 1685</i> (Dakar, 1964).|3
13896|Lydon|Lydon, James,"New York and the Slave Trade," <i>William and Mary Quarterly</i>, 35 (1978): 375-94.|3
13897|Macau|Macau, Jacques, <i>La Guineée Danoise</i> (Aix-en-Province, nd, but c. 1967-73).|3
13898|MacGregor,Merchant|MacGregor, David R., <i>Merchant Sailing Ships, 1775-1815: Sovereignty of Sail</i> (Annapolis, MD, 1985).|3
13899|MacGregor,Fast|MacGregor, David R., <i>Fast Sailing Ships: Their Design and Construction, 1775-1875</i> (Annapolis, MD, 1988).|3
13900|MackayLetters|Mackay, Robert, <i>The Letters of Robert Mackay to his Wife: Written from Ports in America and England, 1795-1816</i> (Athens, GA, 1949).|3
13901|Maclay,Smith|Maclay, Edgar Stanton, and Roy Campbell Smith, <i>A History of the United States Navy from 1775 to 1902</i> (New York, 1901-1902).|3
13902|Manchester|Manchester, Alan K., <i>British Preeminence in Brazil: Its Rise and Decline</i> (Chapel Hill, 1933).|3
13903|Mannix|Mannix, Daniel Pratt, <i>Black Cargoes: a history of the Atlantic Slave Trade, 1518-1865</i> (New York, 1962).|3
13904|Marques|<p>Marques, Leonardo, <em>The United States and the Transatlantic Slave Trade to the Americas</em> (New Haven, 2016)</p>|3
13905|AmerHistRec|Mason, George C,"The African Slave Trade in Colonial Times," <i>American Historical Record</i>, 1 (1872): 311-19, 338-45.|3
13906|Mason|Mason, William Powell, <i>A Report of the Case of the Jeune Eugènie</i> (Boston, 1822).|3
13907|Mathieson|Mathieson, William L., <i>Great Britain</i><i> and the Slave Trade, 1839-1865</i> (London, 1929).|3
13908|Matson|Matson, Cathy D., <i>Merchants and Empire: Trading in Colonial New York</i> (Baltimore, 1998).|3
13909|Mauro1956|Mauro, Fréderic,"L'atlantique portugais et les esclaves 1570-1670," <i>Revista da Faculdade de Letras</i> (Lisboa), 2 serie, 22 (1956) 2: 1-55.|3
13910|Mauro1960|Mauro, Fréderic, <i>Le Portugal et l'Atlantique au XVIIe siècle, 1570-1670; étude économique</i> (Paris, 1960).|3
13911|Menard|McCusker, John J., and Russell R. Menard,"The Sugar Industry in the Seventeenth Century: a New Perspective on the Barbadian 'Sugar Revolution'", in Suart B. Schwartz (ed.), <i>Tropical Babylons: Sugar and the Making of the Atlantic World, 1450-1680</i> (Chapel Hill, 2004).|3
13912|HDB|Den Heijer, Henk (University of Leiden), Dataset of slave trading voyages of the second Dutch West India Company.|3
13913|McMillin|McMillin, James A., <i>The Final Victims: The Foreign Slave Trade to North America, 1783-1810</i> (Columbia, SC., 2004), CD-ROM insert.|3
13914|Meyer-Heiselberg|Meyer-Heiselberg, R., <i>Notes from the Liberated African Department in the Archives at Fourah Bay College, Freetown, Sierra Leone</i> (Uppsala, 1967).|3
13915|Miller|Joseph C. Miller, <i>Way of death: merchant capitalism and the Angolan slave trade, 1730-1830</i>  (Madison, 1988).|3
13916|Mims|Mims, Stuart Lea, <i>Colbert's West India Policy</i> (New Haven, 1912).|3
13917|Minch|Minchinton, Walter E., Celia King, and Peter Waite (eds.), <i>Virginia</i><i> Slave Trade Statistics, 1698-1775</i> (Richmond, 1984).|3
13918|Minchinton|Minchinton, Walter E.,"The Seaborne Slave Trade of North Carolina," <i>North Carolina</i><i> Historical Review</i>, 71 (1994): 1-61.|3
13919|Saltonstall|Moody, Robert E. (ed.), <i>The Saltonstall Papers, 1607-1815. Volume 1, 1607-1789</i> (Boston, 1972).|3
13920|Moore,David|Moore, David D., <i>Site Report: Historical & Archaeological Investigations of the Shipwreck"Henrietta Marie"</i> (Key West, FL, 1997).           |3
13921|F.Moore,Travel|<p>Moore, Francis, <em>Travels into the inland parts of Africa</em> (London, 1738)</p>|3
13922|Moore,George|Moore, George H., <i>Notes on the History of Slavery in Massachusetts</i> (New York, [1866] 1968).|3
13923|MoralesCarrion|Morales Carrion, Arturo, <i>Auge y Decadencia de la Trata Negrera en Puerto Rico (1820-1860)</i> (San Juan, 1978).|3
13924|Morice|Morice, Humphry, <i>Slave Trade Journals and Papers (microform). Part 1: the Humphry Morice Papers</i>, 4 reels (Marlborough, 2000).|3
13925|Mouser,1978|Mouser, Bruce L.,"Voyage of the Good Sloop 'Dolphin' to Africa, 1795-1796," <i>American Neptune</i>, 38 (1978): 249-61.           |3
13926|Moutoukias|<p>Moutoukias, Zakarias, <em>Contrabando y Control Colonial en el siglo XVII </em> (Buenos Aires , 1988)</p>|3
13927|Munford|Munford, Clarence J., <i>Black Ordeal of Slavery and Slave Trading in the French West Indies, 1625-1715</i>, 3 vols. (Lewiston, NY, 1991).|3
13928|Murray|Murray, David, <i>Odious Commerce: Britain, Spain and the Abolition of the Cuban Slave Trade</i> (Cambridge, 1980).|3
13929|PrideauxNaish|Naish, F. C. Prideaux,"Extracts from a Slaver's Log," <i>Mariner's Mirror</i>, 6 (1920) 1: 3-10.|3
13930|Newson,Minchin2|<p>Newson, Linda, and Susie Minchin, "Slave Mortality and African Origins: A View from Cartagena, Columbia, in the Seventeenth Century," <em>Slavery &amp; Abolition</em>," 25 (2004): 18-43.</p>|3
13931|Noordhoff|Noordhoff, L. J.,"Thomas van Seeratt. Zijn levensloop en zijn betekenis voor de provincie Groningen," <i>Groningse Volksalmanak</i> (1961).|3
13932|Nørregård,Slaveoproret|<p>N&oslash;rreg&aring;rd, Georg,&ldquo;Slaveopr&oslash;ret p&aring; &lsquo;Patentia&rsquo; 1753,&rdquo; Aarbog for Handels og S&oslash;fartsmuseetPatentia' 1753," <em>Aarbog for Handels og S&oslash;fartsmuseet paa Kronborg</em>, (1950): 23-44.</p>|3
13933|Nørregård,Madagascar|<p>N&oslash;rreg&aring;rd, Georg,&ldquo;Pa slavetogt til Madagascar, 1737-1739,&rdquo; Handels- og S&oslash;fartsmuseet Arborg, (1955): 20-48.</p>|3
13934|Nørregård|<p>N&oslash;rreg&aring;rd, Georg, <em>Danish Settlements in West Africa, 1658-1850</em> (Boston, 1965).</p>|3
13935|O'Callaghan,Voyages|O'Callaghan, E. B., <i>Voyages of the Slavers St. John and Arms of Amsterdam, 1659, 1663; together with Additional Papers Illustrative of the Slave trade Under the Dutch</i> (Albany, 1867).|3
13936|Oettinger|<p>Oettinger, Paul (ed.), <em>Unter kurbrandenburgischer Flagge. Deutsche Kolonial-Erfahrungen vor 200 Jahren. Nach dem Tagebuche des Chirurgen Johann Peter Oettinger</em> (Berlin, 1886).</p>|3
13937|Owen|Owen, Nicholas, <i>Journal of a Slave-Dealer: A View of Some Remarkable Axcedents in the Life of Nics. Owen on the Coast of Africa and America from the Year 1746 to the Year 1757</i>, edited and with an introduction by Evelyn Martin (London, 1930).          |3
13938|Preciado|Palacio, Preciado Jorge, <i>La Trata de Negros por Cartagena de Indias, 1650-1750</i> (Tunja, Columbia, 1972).|3
13939|Palmer|Palmer, Colin, <i>Human Cargoes: The British Slave Trade to Spanish America</i> (Urbana, 1981).|3
13940|PNE|<p><em>Para Nunca Esquecer: Negras Mem&oacute;rias, Mem&oacute;rias de Negros</em> (Rio de Janeiro, 2001).</p>|3
13941|Park|Park, Mungo, <i>Travels in the Interior Districts of Africa</i>, edited by Kate Ferguson Marsters (Durham, 2000).|3
13942|Pfister-Langanay|Pfister-Langanay, Christian, <i>Ports, Navires et Négociants a Dunkerque, 1662-1792</i> (Dunkerque, 1985).        |3
13943|Pike|Pike, Ruth, <i>Enterprise</i><i> and Adventure. The Genoese in Seville and the Opening of the New World</i> (Ithaca, NY, 1966).|3
13944|Pinckard|Pinckard, George, <i>Notes on the West Indies</i>, 3 vols. (London, 1806).|3
13945|Plimpton|Plimpton, George,"The Journal of an African Slaver," <i>Proceedings of the American Antiquarian Society</i>, (1929): 379-465.        |3
13946|Pohl|Pohl, Hans, <i>Die Beziehungen Hamburgs zu Spanien und dem spanischen Amerika in der Zeit von 1740 bis 1806</i> (Wiesbaden 1963).|3
13947|Poortvliet|Poortvliet, P. F. (ed.), <i>De Bemanning der Schepen van de Middelburgsche Commercie Compagnie, 1721-1803</i>, 5 vols. (Zeeland, 1995).|3
13948|Postma|Postma, Johannes Menne, <i>The Dutch in the Atlantic Slave Trade, 1600-1815</i> (Cambridge, 1990).|3
13949|Postma,2003|Postma, Johannes,"A Reassessment of the Dutch Atlantic Slave Trade," in Johannes Postma and Victor Enthoven (eds.), <i>Riches from Atlantic Commerce: Dutch Transatlantic Trade and Shipping, 1585-1817</i> (Leiden, 2003).           |3
13950|ARA,Radermacher|<i>Nationaal Archief</i> (The Hague, Netherlands) Collectie Radermacher|1
13951|Price,1986|Price, Jacob M.,"Sheffeild v. Starke: Institutional Experimentation in the London-Maryland Trade c. 1696-1706," Business History, 28 (1986) 3: 19-39.            |3
13952|Priestley|Priestley, Margaret, <i>West African Trade and Coast Society: A Family History</i> (London, 1969).|3
13953|PruneauPommegorge|Pruneau de Pommegorge, <i>Description de la 'Nigritie'</i> (Paris, 1789).|3
13954|Raak|Raak, Chris, <i>Adriaan Jacobze: Slavenhaler in dienst van de Middelburgse Commercie Compagnie, 1750-1770: een biografische benadering van de Nederlandse Slavenhandel</i> (Amsterdam, 1989).|3
13955|Vijfdagregisters|Ratelband, Klaas (ed). <i>Vijf dagregisters van het kasteel Sno Jorge da Mina (Elmina) aan de Goudkust (1645-47)</i> ('s Gravenhage, 1953).            |3
13956|Ratelband|Ratelband, Klaas, <i>Nederlanders in West-Afrika, 1600-1650: Angola, Kongo en São Tomé</i> (Zutphen, 2000).|3
13957|Rediker|Rediker, Marcus, <i>The Slave Ship: A Human History</i> (London, 2007).|3
13958|VanProoijen|Reinders Folmer-van Prooijen, Corrie, <i>Van goederenhandel naar slavenhandel. </i><i>De Middelburgse Commercie Compagnie 1720-1755</i> (Leiden 2000).|3
13959|Richardson|<p>Richardson, <em>Bristol, Africa and the Eighteenth Century Slave Trade to America, Vol. 1, The Years of Expansion, 1698-1729</em> (Bristol, 1986)</p>|3
13960|Richardson,Schofield|Richardson, David and Maurice M. Schofield,"Whitehaven and the Eighteenth Century British Slave Trade," <i>Transactions of the Cumberland and Westmorland Antiquarian and Archaeological Society</i>, 92 (1992): 183-204.           |3
13961|LST,1744-1786|Richardson, David, Katherine Beedham, and M. M. Schofield, <i>Liverpool </i><i> Shipping and Trade, 1744-1786</i> (ESRC Archives, University of Essex, 1992).|3
13962|Rink|Rink, Oliver, <i>Holland</i><i> on the Hudson: an economic and social history of Dutch New York</i> (Ithaca, NY, 1986).            |3
13963|STP|Robertson, E. Arnot, <i>The Spanish Town Papers: Some Sidelights on the American War of Independence</i> (London, 1959).|3
13964|Robinson|Robinson, Walter, <i>Phyllis Wheatley and her Writings</i> (New York, 1984).|3
13965|Roman|Roman, Alain,  <i>Saint-Malo au temps des négriers</i> (Paris, 2001).|3
13966|Roullon|Roullon, Barault, <i>Mémoire à consulter sur les dettes des colons de Saint-Domingue</i> (Paris, 1828).|3
13967|Roussier|Roussier, Paul (ed.), <i>L'Etablissement d'Issiny, 1687-1702: Voyage de DuCasse, Tibierge et Damon B la côte de Guinée</i> (Paris, 1935).|3
13968|Ryder|Ryder, A. F. C., <i>Benin</i><i> and the Europeans, 1485-1897</i> (London, 1969).|3
13969|DickySam|Sam, Dickey], <i>Liverpool and Slavery: An Historical Account of the Liverpool-African Slave Trade, by a 'Genuine Dicky Sam'</i> (Liverpool, 1884).|3
13970|BlackPortsmouth|Sammons, Mark J., and Valerie Cunningham, <i>Black Portsmouth: Three centuries of African-American Heritage </i>(Durham, NH., 2004).|3
13971|BarbadosRecords|Sanders, Joanne Mcree, <i>Barbados Records: Wills and Administrations</i>, 3 vols. (Houston, 1979-81).|3
13972|Santana|Santana, Francisco, <i>Documentação avulsa moçambicana do Arquivo Histórico Ultramarino</i>, 3 vols. (Lisboa, 1964-1974).|3
13973|Saugera,1989|Saugera, éric,"Pour une histoire de la traite négrière française sous le Consulat et l'Empire," <i>Revue Française d'Histoire d'Outre-mer</i>, 76 (1989): 203-229.|3
13974|Saugera|<p>Saugera, &eacute;ric, <em>Bordeaux, port n&eacute;grier. Chronologie, &eacute;conomie, id&eacute;ologie, XVIIe-XIXe si&egrave;cles</em> (Paris, 1995).</p>|3
13975|Schofield|<p>Schofield, Maurice M.,"The Slave Trade from Lancashire and Cheshire Ports Outside Liverpool, c. 1750-c. 1790," in Roger Anstey and P.E.H. Hair (eds.), <em>Liverpool, the African Slave Trade, and Abolition</em>, enlarged edition (Liverpool, 1989).</p>|3
